"","region","Price.2017-Q2","Price.2017-Q1.x","principal.2017-Q2","pmt.2017-Q2","t_i.2017-Q2","pti.2017-Q2","min_inc.2017-Q2","HAI.2017-Q2","Price.2017-Q1.y","principal.2017-Q1","pmt.2017-Q1","t_i.2017-Q1","pti.2017-Q1","min_inc.2017-Q1","HAI.2017-Q1"
"568","PATTERSON",327000,327000,261600,1262.52986924111,376.05,1638.57986924111,65543.1947696444,0.425277592691932,327000,261600,1303.81679615303,376.05,1679.86679615303,67194.6718461211,0.409140058889462
"569","PENN VALLEY",353000,327000,282400,1362.91450716242,405.95,1768.86450716242,70754.5802864968,0.433842621046909,327000,261600,1303.81679615303,376.05,1679.86679615303,67194.6718461211,0.456315684801158
"570","PENNGROVE",917500,1009750,734000,3542.41943433859,1055.125,4597.54443433859,183901.777373543,0.137547178584306,1009750,807800,4026.08259913003,1161.2125,5187.29509913003,207491.803965201,0.0968498912205157
"571","PENRYN",399500,657500,319600,1542.44857113707,459.425,2001.87357113707,80074.9428454829,0.561522057442219,657500,526000,2621.58881795295,756.125,3377.71381795295,135108.552718118,0.271955920521064
"572","PERRIS",285000,285000,228000,1100.37006952207,327.75,1428.12006952207,57124.8027808827,0.44729453931612,285000,228000,1136.35408839025,327.75,1464.10408839025,58564.1635356102,0.432091275995566
"573","PESCADERO",1625000,645000,1300000,6274.03987008196,1868.75,8142.78987008196,325711.594803279,0.0729978964703876,645000,516000,2571.74872635689,741.75,3313.49872635689,132539.949054276,0.286624657654681
"574","PETALUMA",703000,660000,562400,2714.24617148777,808.45,3522.69617148777,140907.846859511,0.272429978663844,660000,528000,2631.55683627217,759,3390.55683627217,135622.273450887,0.288564004942128
"575","PHELAN",242000,210000,193600,934.349322190668,278.3,1212.64932219067,48505.9728876267,0.562494807596508,210000,168000,837.313538813871,241.5,1078.81353881387,43152.5415525549,0.610928600148154
"576","PHILO",787500,937020,630000,3040.49624473203,905.625,3946.12124473203,157844.849789281,0.0423071857767621,937020,749616,3736.09301018749,1077.573,4813.66601018749,192546.6404075,0.0258255808727881
"577","PICO RIVERA",435000,435500,348000,1679.51221137579,500.25,2179.76221137579,87190.4884550315,0.30655245630221,435500,348400,1736.42879120686,500.825,2237.25379120686,89490.1516482745,0.291582515158248
"578","PIEDMONT",2033500,1975000,1626800,7851.23696973026,2338.525,10189.7619697303,407590.47878921,0.353012328652087,1975000,1580000,7874.73447217808,2271.25,10145.9844721781,405839.378887123,0.352426807278242
"579","PINE GROVE",455000,237000,364000,1756.73116362295,523.25,2279.98116362295,91199.246544918,0.275778121991697,237000,189600,944.968136661369,272.55,1217.51813666137,48700.7254664548,0.535306174432634
"580","PINE MOUNTAIN CLUB",185000,250000,148000,714.275308286254,212.75,927.025308286254,37081.0123314502,0.689367205895753,250000,2e+05,996.801831921276,287.5,1284.30183192128,51372.073276851,0.467465643713841
"581","PINE VALLEY",440000,337050,352000,1698.81694943758,506,2204.81694943758,88192.6779775031,0.505910451214469,337050,269640,1343.88822979626,387.6075,1731.49572979626,69259.8291918505,0.580875709680237
"582","PINOLE",550000,484500,440000,2123.52118679697,632.5,2756.02118679697,110240.847471879,0.345900711477565,484500,387600,1931.80195026343,557.175,2488.97695026343,99559.0780105373,0.395608835133229
"583","PIONEER",230000,205000,184000,888.01795084237,264.5,1152.51795084237,46100.7180336948,0.509523125097833,205000,164000,817.377502175446,235.75,1053.12750217545,42125.1000870178,0.54517521651623
"584","PIRU",396500,967000,317200,1530.8657283,455.975,1986.8407283,79473.629132,0.322556445738447,967000,773600,3855.62948587149,1112.05,4967.67948587149,198707.17943486,0.0217048083344094
"585","PISMO BEACH",902000,967000,721600,3482.57474634703,1037.3,4519.87474634703,180794.989853881,0.103164623746776,967000,773600,3855.62948587149,1112.05,4967.67948587149,198707.17943486,0.074219403670316
"586","PITTSBURG",430000,418000,344000,1660.207473314,494.5,2154.707473314,86188.2989325599,0.375470192260984,418000,334400,1666.65266297237,480.7,2147.35266297237,85894.1065188949,0.374874353572569
"587","PIXLEY",130000,166000,104000,501.923189606557,149.5,651.423189606557,26056.9275842623,0.576946822082489,166000,132800,661.876416395727,190.9,852.776416395727,34111.0566558291,0.433525096477863
"588","PLACENTIA",662500,6e+05,530000,2557.87779318726,761.875,3319.75279318726,132790.11172749,0.284211487699593,6e+05,480000,2392.32439661106,690,3082.32439661106,123292.975864442,0.316716318257729
"589","PLACERVILLE",403000,356500,322400,1555.96188778033,463.45,2019.41188778033,80776.4755112131,0.306677415914977,356500,285200,1421.43941231974,409.975,1831.41441231974,73256.5764927896,0.346025918902272
"590","PLANADA",140000,109000,112000,540.532665730138,161,701.532665730138,28061.3066292055,0.628412965699437,109000,87200,434.605598717676,125.35,559.955598717676,22398.223948707,0.7171315098872
"591","PLEASANT HILL",699800,675000,559840,2701.89113912822,804.77,3506.66113912822,140266.445565129,0.27445175851469,675000,540000,2691.36494618744,776.25,3467.61494618744,138704.597847498,0.27758428851945
"592","PLEASANTON",992000,1e+06,793600,3830.06003145927,1140.8,4970.86003145927,198834.401258371,0.289959635085696,1e+06,8e+05,3987.2073276851,1150,5137.2073276851,205488.293107404,0.273138030868683
"593","PLUMAS LAKE",315000,304999,252000,1216.19849789281,362.25,1578.44849789281,63137.9399157125,0.609507272071097,304999,243999.2,1216.09424773663,350.74885,1566.84309773663,62673.7239094651,0.612159375681777
"594","POINT ARENA",375000,681250,3e+05,1447.8553546343,431.25,1879.1053546343,75164.214185372,0.307145455626531,681250,545000,2716.28499198548,783.4375,3499.72249198548,139988.899679419,0.068267657858277
"595","POINT REYES STATION",1664500,303500,1331600,6426.54730077011,1914.175,8340.72230077011,333628.892030804,0.0660288258718857,303500,242800,1210.11742395243,349.025,1559.14242395243,62365.6969580971,0.420871588375768
"596","POLLOCK PINES",312000,303500,249600,1204.61565505574,358.8,1563.41565505574,62536.6262022295,0.440611174790999,303500,242800,1210.11742395243,349.025,1559.14242395243,62365.6969580971,0.440263800837994
"597","POMONA",370000,365000,296000,1428.55061657251,425.5,1854.05061657251,74162.0246629004,0.336896515158477,365000,292000,1455.33067460506,419.75,1875.08067460506,75003.2269842025,0.328737949514209
"598","PONDEROSA",90000,170000,72000,347.485285112232,103.5,450.985285112232,18039.4114044893,0.944711161309024,170000,136000,677.825245706467,195.5,873.325245706467,34933.0098282587,0.795591614972897
"599","PORT HUENEME",359500,335000,287600,1388.01066664275,413.425,1801.43566664275,72057.4266657099,0.394292126546629,335000,268000,1335.71445477451,385.25,1720.96445477451,68838.5781909804,0.420053863321374
"600","PORTERVILLE",195000,183000,156000,752.884784409836,224.25,977.134784409836,39085.3913763934,0.545944985340564,183000,146400,729.658940966374,210.45,940.108940966374,37604.3576386549,0.559296387710762
"601","PORTOLA",405000,6e+05,324000,1563.68378300504,465.75,2029.43378300504,81177.3513202017,0.271194537545471,6e+05,480000,2392.32439661106,690,3082.32439661106,123292.975864442,0.104431495545596
"602","PORTOLA VALLEY",3555000,2588000,2844000,13725.6687619332,4088.25,17813.9187619332,712556.750477326,0,2588000,2070400,10318.892564049,2976.2,13295.092564049,531803.702561962,0
"603","POTTER VALLEY",650000,1035000,520000,2509.61594803279,747.5,3257.11594803279,130284.637921311,0.132842621662327,1035000,828000,4126.75958415408,1190.25,5317.00958415408,212680.383366163,0.0475781660060932
"604","POWAY",725700,650000,580560,2801.8896822883,834.555,3636.4446822883,145457.787291532,0.325841252157343,650000,520000,2591.68476299532,747.5,3339.18476299532,133567.390519813,0.368381603603059
"605","PRUNEDALE",7e+05,488000,560000,2702.66332865069,805,3507.66332865069,140306.533146028,0.192361678376299,488000,390400,1945.75717591033,561.2,2506.95717591033,100278.287036413,0.360169346821636
"606","QUARTZ HILL",332500,265000,266000,1283.76508110908,382.375,1666.14008110908,66645.6032443632,0.51781233794319,265000,212000,1056.60994183655,304.75,1361.35994183655,54454.3976734621,0.602721776064476
"607","QUINCY",515000,145000,412000,1988.38802036444,592.25,2580.63802036444,103225.520814578,0.157257578855371,145000,116000,578.14506251434,166.75,744.89506251434,29795.8025005736,0.615420937467033
"608","RACKERBY",249900,145000,199920,964.850808328297,287.385,1252.2358083283,50089.4323331319,0.40243386105375,145000,116000,578.14506251434,166.75,744.89506251434,29795.8025005736,0.684311764569453
"609","RAISIN CITY",282000,172500,225600,1088.78722668499,324.3,1413.08722668499,56523.4890673997,0.218890182643361,172500,138000,687.79326402568,198.375,886.16826402568,35446.7305610272,0.393073503256691
"610","RAMONA",520000,493000,416000,2007.69275842623,598,2605.69275842623,104227.710337049,0.306861108068528,493000,394400,1965.69321254876,566.95,2532.64321254875,101305.72850195,0.317035068922529
"611","RANCHO CORDOVA",330000,305000,264000,1274.11271207818,379.5,1653.61271207818,66144.5084831273,0.452210295869575,305000,244000,1216.09823494396,350.75,1566.84823494396,62673.9293977582,0.475570668361659
"612","RANCHO CUCAMONGA",460500,453000,368400,1777.96637549092,529.575,2307.54137549092,92301.6550196368,0.428890477755184,453000,362400,1806.20491944135,520.95,2327.15491944135,93086.196777654,0.423364266968918
"613","RANCHO MIRAGE",425000,455000,340000,1640.90273525221,488.75,2129.65273525221,85186.1094100882,0.428303370959362,455000,364000,1814.17933409672,523.25,2337.42933409672,93497.1733638689,0.395030494189746
"614","RANCHO MURIETA",448500,449000,358800,1731.63500414262,515.775,2247.41000414262,89896.4001657049,0.615271584878848,449000,359200,1790.25609013061,516.35,2306.60609013061,92264.2436052244,0.600850256466007
"615","RANCHO PALOS VERDES",1255000,1162750,1004000,4845.48925350946,1443.25,6288.73925350946,251549.570140378,0.185002610864042,1162750,930200,4636.12532026585,1337.1625,5973.28782026585,238931.512810634,0.201320516650626
"616","RANCHO SANTA FE",2100000,1750000,1680000,8107.98998595208,2415,10522.9899859521,420919.599438083,0.154048653087701,1750000,1400000,6977.61282344893,2012.5,8990.11282344893,359604.512937957,0.184549661786116
"617","RANCHO SANTA MARGARITA",649000,585000,519200,2505.75500042043,746.35,3252.10500042043,130084.200016817,0.42836631272624,585000,468000,2332.51628669578,672.75,3005.26628669578,120210.651467831,0.472649726733797
"618","RED BLUFF",187500,196500,150000,723.92767731715,215.625,939.55267731715,37582.107092686,0.520494735596818,196500,157200,783.486239890122,225.975,1009.46123989012,40378.4495956049,0.481276839522928
"619","REDDING",277500,245000,222000,1071.41296242938,319.125,1390.53796242938,55621.5184971753,0.435162535020591,245000,196000,976.86579528285,281.75,1258.61579528285,50344.631811314,0.469007444994416
"620","REDLANDS",380000,372495,304000,1467.16009269609,437,1904.16009269609,76166.4037078436,0.457595563400689,372495,297996,1485.21479352606,428.36925,1913.58404352606,76543.3617410425,0.454541331875256
"621","REDONDO BEACH",1028500,1049000,822800,3970.98461931034,1182.775,5153.75961931034,206150.384772414,0.187517242604271,1049000,839200,4182.58048674167,1206.35,5388.93048674167,215557.219469667,0.172324750953422
"622","REDWAY",269000,5e+05,215200,1038.59490772434,309.35,1347.94490772434,53917.7963089735,0.32545218358971,5e+05,4e+05,1993.60366384255,575,2568.60366384255,102744.146553702,0.0564126165220936
"623","REDWOOD CITY",1500000,1350000,1200000,5791.4214185372,1725,7516.4214185372,300656.856741488,0.129577671082164,1350000,1080000,5382.72989237489,1552.5,6935.22989237489,277409.195694996,0.136330609136107
"624","REDWOOD VALLEY",538677.5,425000,430942,2079.80560745605,619.479125,2699.28473245605,107971.389298242,0.260137053633559,425000,340000,1694.56311426617,488.75,2183.31311426617,87332.5245706468,0.364074813524121
"625","REEDLEY",225500,216000,180400,870.643686586759,259.325,1129.96868658676,45198.7474634703,0.525071449294417,216000,172800,861.236782779982,248.4,1109.63678277998,44385.4713111993,0.533676610101692
"626","RIALTO",320000,306500,256000,1235.5032359546,368,1603.5032359546,64140.1294381841,0.417355732351421,306500,245200,1222.07904593548,352.475,1574.55404593548,62982.1618374194,0.424780763674062
"627","RICHMOND",452100,385000,361680,1745.53441554711,519.915,2265.44941554711,90617.9766218844,0.299875498021371,385000,308000,1535.07482115876,442.75,1977.82482115876,79112.9928463506,0.358713498109748
"628","RIDGECREST",155000,123150,124000,598.44687991551,178.25,776.69687991551,31067.8751966204,0.756215646342636,123150,98520,491.02458240442,141.6225,632.64708240442,25305.8832961768,0.80782006038007
"629","RIO DELL",179250,223500,143400,692.074859515195,206.1375,898.212359515195,35928.4943806078,0.576449559569922,223500,178800,891.14083773762,257.025,1148.16583773762,45926.6335095048,0.438960855118727
"630","RIO LINDA",274900,265000,219920,1061.37449863725,316.135,1377.50949863725,55100.37994549,0.489465474658728,265000,212000,1056.60994183655,304.75,1361.35994183655,54454.3976734621,0.493472708724842
"631","RIO OSO",490000,199000,392000,1891.86433005548,563.5,2455.36433005548,98214.5732022194,0.32272888951931,199000,159200,793.454258209335,228.85,1022.30425820934,40892.1703283734,0.712032126884785
"632","RIO VISTA",338000,322500,270400,1305.00029297705,388.7,1693.70029297705,67748.0117190819,0.471385435895772,322500,258000,1285.87436317845,370.875,1656.74936317845,66269.9745271378,0.480762132387688
"633","RIPON",437000,395000,349600,1687.2341066005,502.55,2189.7841066005,87591.3642640201,0.479153806756895,395000,316000,1574.94689443562,454.25,2029.19689443562,81167.8757774246,0.509104582035856
"634","RIVERBANK",315000,289900,252000,1216.19849789281,362.25,1578.44849789281,63137.9399157125,0.508298648083428,289900,231920,1155.89140429591,333.385,1489.27640429591,59571.0561718364,0.535784950640599
"635","RIVERDALE",174950,159300,139960,675.472784782055,201.1925,876.665284782055,35066.6113912822,0.652532262432465,159300,127440,635.162127300237,183.195,818.357127300237,32734.2850920095,0.688631043603588
"636","RIVERSIDE",375000,360000,3e+05,1447.8553546343,431.25,1879.1053546343,75164.214185372,0.378982604463594,360000,288000,1435.39463796664,414,1849.39463796664,73975.7855186655,0.385760886084539
"637","ROCKLIN",468000,447750,374400,1806.92348258361,538.2,2345.1234825836,93804.9393033442,0.464784079137871,447750,358200,1785.272080971,514.9125,2300.184580971,92007.3832388402,0.472600206198427
"638","RODEO",452000,460000,361600,1745.14832078588,519.8,2264.94832078588,90597.932831435,0.41256841172453,460000,368000,1834.11537073515,529,2363.11537073515,94524.6148294059,0.386744235003749
"639","ROHNERT PARK",510000,475000,408000,1969.08328230265,586.5,2555.58328230265,102223.331292106,0.270804325569604,475000,380000,1893.92348065042,546.25,2440.17348065042,97606.9392260169,0.290929093238193
"640","ROLLING HILLS",1046000,1220125,836800,4038.55120252661,1202.9,5241.45120252661,209658.048101064,0.582949948632192,1220125,976100,4864.89134069178,1403.14375,6268.03509069178,250721.403627671,0.522151827668419
"641","ROMOLAND",335000,315000,268000,1293.41745013997,385.25,1678.66745013997,67146.698005599,0.358632912504807,315000,252000,1255.97030822081,362.25,1618.22030822081,64728.8123288323,0.384337159622013
"642","ROSAMOND",235500,204450,188400,909.25316271034,270.825,1180.07816271034,47203.1265084136,0.602263386485672,204450,163560,815.184538145219,235.1175,1050.30203814522,42012.0815258088,0.645262896175477
"643","ROSEMEAD",520000,562500,416000,2007.69275842623,598,2605.69275842623,104227.710337049,0.164032821741921,562500,450000,2242.80412182287,646.875,2889.67912182287,115587.164872915,0.133065714788539
"644","ROSEVILLE",437500,412442,350000,1689.16458040668,503.125,2192.28958040668,87691.5832162673,0.470657986827233,412442,329953.6,1644.4917646451,474.3083,2118.8000646451,84752.002585804,0.483684883052221
"645","ROSS",2785000,3455000,2228000,10752.7391004174,3202.75,13955.4891004174,558219.564016696,0,3455000,2764000,13775.801317152,3973.25,17749.051317152,709962.052686081,0
"646","ROSSMOOR",1070000,1010000,856000,4131.2139452232,1230.5,5361.7139452232,214468.557808928,0.243150094988049,1010000,808000,4027.07940096195,1161.5,5188.57940096195,207543.176038478,0.251833389383874
"647","ROUGH AND READY",389000,439500,311200,1501.90862120731,447.35,1949.25862120731,77970.3448482925,0.439403575327185,439500,351600,1752.3776205176,505.425,2257.8026205176,90312.1048207041,0.364215186396411
"648","ROWLAND HEIGHTS",664000,633888,531200,2563.6692146058,763.6,3327.2692146058,133090.768584232,0.211749572554215,633888,507110.4,2527.44287853165,728.9712,3256.41407853165,130256.563141266,0.218767806884804
"649","RUNNING SPRINGS",195000,180138.5,156000,752.884784409836,224.25,977.134784409836,39085.3913763934,0.724250390428353,180138.5,144110.8,718.249547198203,207.159275,925.408822198203,37016.3528879281,0.740902608987827
"650","RUTHERFORD",1150000,1100000,920000,4440.08975421185,1322.5,5762.58975421185,230503.590168474,0.217291050419258,1100000,880000,4385.92806045361,1265,5650.92806045361,226037.122418144,0.222802009655554
"651","SACRAMENTO",295000,280000,236000,1138.97954564565,339.25,1478.22954564565,59129.181825826,0.462244706274397,280000,224000,1116.41805175183,322,1438.41805175183,57536.7220700731,0.471539214309431
"652","SALIDA",305000,285000,244000,1177.58902176923,350.75,1528.33902176923,61133.5608707692,0.611948301674777,285000,228000,1136.35408839025,327.75,1464.10408839025,58564.1635356102,0.628964599451027
"653","SALINAS",499250,449495,399400,1927.5780954698,574.1375,2501.7155954698,100068.623818792,0.205980738650239,449495,359596,1792.22975775781,516.91925,2309.14900775781,92365.9603103126,0.242963208583922
"654","SALTON CITY",127000,123000,101600,490.340346769483,146.05,636.390346769483,25455.6138707793,0.530551447956579,123000,98400,490.426501305268,141.45,631.876501305268,25275.0600522107,0.532158077719415
"655","SAN ANDREAS",220000,207500,176000,849.408474718789,253,1102.40847471879,44096.3389887516,0.595739934912066,207500,166000,827.345520494659,238.625,1065.97052049466,42638.8208197863,0.612134409786763
"656","SAN ANSELMO",1380000,1205000,1104000,5328.10770505422,1587,6915.10770505422,276604.308202169,0.167498208911079,1205000,964000,4804.58482986055,1385.75,6190.33482986055,247613.393194422,0.180188558981489
"657","SAN BERNARDINO",254000,243000,203200,980.680693538965,292.1,1272.78069353897,50911.2277415586,0.381079257654687,243000,194400,968.89138062748,279.45,1248.34138062748,49933.6552250992,0.386854544345225
"658","SAN BRUNO",988944,830500,791155.2,3818.2609755559,1137.2856,4955.5465755559,198221.863022236,0.130478884872593,830500,664400,3311.37568564248,955.075,4266.45068564248,170658.027425699,0.185426801769941
"659","SAN CARLOS",1570000,854500,1256000,6061.68775140227,1805.5,7867.18775140227,314687.510056091,0.214774721231142,854500,683600,3407.06866150692,982.675,4389.74366150692,175589.746460277,0.389820703373187
"660","SAN CLEMENTE",950000,854500,760000,3667.90023174023,1092.5,4760.40023174023,190416.009269609,0.222574568095401,854500,683600,3407.06866150692,982.675,4389.74366150692,175589.746460277,0.253987162796415
"661","SAN DIEGO",568000,542000,454400,2193.01824381942,653.2,2846.21824381942,113848.729752777,0.303558780448398,542000,433600,2161.06637160533,623.3,2784.36637160533,111374.654864213,0.311246507507741
"662","SAN DIMAS",580000,565000,464000,2239.34961516772,667,2906.34961516772,116253.984606709,0.325096095995856,565000,452000,2252.77214014208,649.75,2902.52214014208,116100.885605683,0.324166550324993
"663","SAN FERNANDO",439900,422000,351920,1698.43085467634,505.885,2204.31585467634,88172.6341870537,0.279375480560053,422000,337600,1682.60149228311,485.3,2167.90149228311,86716.0596913245,0.284298621381325
"664","SAN FRANCISCO",1250000,1200000,1e+06,4826.18451544767,1437.5,6263.68451544767,250547.380617907,0.134142919393336,1200000,960000,4784.64879322212,1380,6164.64879322212,246585.951728885,0.136604746640232
"665","SAN GABRIEL",748000,715000,598400,2887.98881404388,860.2,3748.18881404388,149927.552561755,0.153539956524742,715000,572000,2850.85323929485,822.25,3673.10323929485,146924.129571794,0.158995116132643
"666","SAN JACINTO",254750,242000,203800,983.576404248234,292.9625,1276.53890424823,51061.5561699294,0.456726638328117,242000,193600,964.904173299795,278.3,1243.20417329979,49728.1669319918,0.467008073814262
"667","SAN JOAQUIN",142500,125000,114000,550.185034761034,163.875,714.060034761034,28562.4013904414,0.546293321691334,125000,1e+05,498.400915960638,143.75,642.150915960638,25686.0366384255,0.603959979639435
"668","SAN JOSE",866500,810000,693200,3345.51110610832,996.475,4341.98610610832,173679.444244333,0.229299385153838,810000,648000,3229.63793542493,931.5,4161.13793542493,166445.517416997,0.243194246757204
"669","SAN JUAN BAUTISTA",607000,550000,485600,2343.59520070139,698.05,3041.64520070139,121665.808028055,0.155850899014603,550000,440000,2192.96403022681,632.5,2825.46403022681,113018.561209072,0.180965460543161
"670","SAN JUAN CAPISTRANO",830000,7e+05,664000,3204.58651825725,954.5,4159.08651825725,166363.46073029,0.228305747648963,7e+05,560000,2791.04512937957,805,3596.04512937957,143841.805175183,0.271829599859323
"671","SAN LEANDRO",617500,544500,494000,2384.13515063115,710.125,3094.26015063115,123770.406025246,0.245577161167518,544500,435600,2171.03438992454,626.175,2797.20938992454,111888.375596981,0.294577387019653
"672","SAN LORENZO",592500,542000,474000,2287.61146032219,681.375,2968.98646032219,118759.458412888,0.319461817757423,542000,433600,2161.06637160533,623.3,2784.36637160533,111374.654864213,0.356666147429366
"673","SAN LUIS OBISPO",636000,654000,508800,2455.56268145977,731.4,3186.96268145977,127478.507258391,0.17954973961611,654000,523200,2607.63359230606,752.1,3359.73359230606,134389.343692242,0.163708968916809
"674","SAN MARCOS",580000,580000,464000,2239.34961516772,667,2906.34961516772,116253.984606709,0.229799425816074,580000,464000,2312.58025005736,667,2979.58025005736,119183.210002294,0.217277238741683
"675","SAN MARTIN",962500,893000,770000,3716.1620768947,1106.875,4823.0370768947,192921.483075788,0.296105814306703,893000,714400,3560.5761436228,1026.95,4587.5261436228,183501.045744912,0.315404341764983
"676","SAN MATEO",1250000,1196500,1e+06,4826.18451544767,1437.5,6263.68451544767,250547.380617907,0.138170131157327,1196500,957200,4770.69356757522,1375.975,6146.66856757522,245866.742703009,0.142009742917241
"677","SAN MIGUEL",350000,344500,280000,1351.33166432535,402.5,1753.83166432535,70153.2665730139,0.789363571225264,344500,275600,1373.59292438752,396.175,1769.76792438752,70790.7169755007,0.784462954653878
"678","SAN PABLO",410000,368000,328000,1582.98852106683,471.5,2054.48852106683,82179.5408426734,0.236404224741413,368000,294400,1467.29229658812,423.2,1890.49229658812,75619.6918635247,0.265969486178652
"679","SAN RAFAEL",979000,845500,783200,3779.86771249861,1125.85,4905.71771249861,196228.708499944,0.18273997207299,845500,676400,3371.18379555775,972.325,4343.50879555775,173740.35182231,0.217535525216001
"680","SAN RAMON",985000,898300,788000,3803.03339817276,1132.75,4935.78339817276,197431.33592691,0.300937878315349,898300,718640,3581.70834245953,1033.045,4614.75334245953,184590.133698381,0.340001549491213
"681","SAN SIMEON",4e+05,302500,320000,1544.37904494325,460,2004.37904494325,80175.1617977301,0.399028871536268,302500,242000,1206.13021662474,347.875,1554.00521662474,62160.2086649897,0.494154617018021
"682","SANGER",235000,228444,188000,907.322688904161,270.25,1177.57268890416,47102.9075561664,0.466267189057263,228444,182755.2,910.853590765695,262.7106,1173.5641907657,46942.5676306278,0.466240512261988
"683","SANTA ANA",480000,450000,384000,1853.2548539319,552,2405.2548539319,96210.1941572761,0.235410719914932,450000,360000,1794.2432974583,517.5,2311.7432974583,92469.7318983318,0.254114654587369
"684","SANTA BARBARA",1200000,1115000,960000,4633.13713482976,1380,6013.13713482976,240525.48539319,0.0805966049582552,1115000,892000,4445.73617036889,1282.25,5727.98617036889,229119.446814756,0.0889298391483717
"685","SANTA CLARA",1106000,989000,884800,4270.20805926809,1271.9,5542.10805926809,221684.322370724,0.158080247557595,989000,791200,3943.34804708057,1137.35,5080.69804708057,203227.921883223,0.179384307839659
"686","SANTA CLARITA",475500,440000,380400,1835.88058967629,546.825,2382.70558967629,95308.2235870517,0.472070119657043,440000,352000,1754.37122418144,506,2260.37122418144,90414.8489672578,0.499449460910307
"687","SANTA CRUZ",849000,780000,679200,3277.94452289205,976.35,4254.29452289205,170171.780915682,0.145038258205851,780000,624000,3110.02171559438,897,4007.02171559438,160280.868623775,0.157951149561214
"688","SANTA FE SPRINGS",435000,460000,348000,1679.51221137579,500.25,2179.76221137579,87190.4884550315,0.331381247611688,460000,368000,1834.11537073515,529,2363.11537073515,94524.6148294059,0.288731520890235
"689","SANTA MARGARITA",355000,404500,284000,1370.63640238714,408.25,1778.88640238714,71155.4560954855,0.547253374671758,404500,323600,1612.82536404862,465.175,2078.00036404862,83120.014561945,0.488498871465755
"690","SANTA MARIA",385000,359500,308000,1486.46483075788,442.75,1929.21483075788,77168.5932303152,0.333287899866261,359500,287600,1433.40103430279,413.425,1846.82603430279,73873.0413721118,0.351705437095602
"691","SANTA MONICA",1208800,1093750,967040,4667.11347381851,1390.12,6057.23347381851,242289.33895274,0.115307468841384,1093750,875000,4361.00801465558,1257.8125,5618.82051465558,224752.820586223,0.130363777087123
"692","SANTA NELLA",265000,407500,212000,1023.1511172749,304.75,1327.9011172749,53116.0446909962,0.404840297838714,407500,326000,1624.78698603168,468.625,2093.41198603168,83736.4794412671,0.241329256407367
"693","SANTA PAULA",439000,407500,351200,1694.95600182522,504.85,2199.80600182522,87992.2400730088,0.2720603159057,407500,326000,1624.78698603168,468.625,2093.41198603168,83736.4794412671,0.292260035593822
"694","SANTA ROSA",540327.5,521000,432262,2086.17617101644,621.376625,2707.55279601644,108302.111840658,0.274700387218765,521000,416800,2077.33501772394,599.15,2676.48501772394,107059.400708958,0.276872617022999
"695","SANTA YNEZ",1170000,824000,936000,4517.30870645901,1345.5,5862.80870645901,234512.348258361,0.118741868086936,824000,659200,3285.45883801252,947.6,4233.05883801252,169322.353520501,0.233150952716519
"696","SANTEE",450500,438750,360400,1739.35689936734,518.075,2257.43189936734,90297.2759746935,0.449565172402338,438750,351000,1749.38721502184,504.5625,2253.94971502184,90157.9886008735,0.447859451691792
"697","SARATOGA",2500000,2230000,2e+06,9652.36903089533,2875,12527.3690308953,501094.761235813,0,2230000,1784000,8891.47234073778,2564.5,11455.9723407378,458238.893629511,0.246084175810905
"698","SAUSALITO",1670000,1100000,1336000,6447.78251263808,1920.5,8368.28251263808,334731.300505523,0.156120600877768,1100000,880000,4385.92806045361,1265,5650.92806045361,226037.122418144,0.230308840775352
"699","SCOTTS VALLEY",862500,670000,690000,3330.06731565889,991.875,4321.94231565889,172877.692626356,0.270406957942311,670000,536000,2671.42890954902,770.5,3441.92890954902,137677.156381961,0.376805476695287
"700","SEAL BEACH",952500,880000,762000,3677.55260077112,1095.375,4772.92760077112,190917.104030845,0.131433300017694,880000,704000,3508.74244836289,1012,4520.74244836289,180829.697934516,0.145040552089874
"701","SEASIDE",505000,481000,404000,1949.77854424086,580.75,2530.52854424086,101221.141769634,0.223754926686996,481000,384800,1917.84672461653,553.15,2470.99672461653,98839.8689846614,0.232376001282642
"702","SEBASTOPOL",898500,795000,718800,3469.06142970378,1033.275,4502.33642970378,180093.457188151,0.12983266213786,795000,636000,3169.82982550966,914.25,4084.07982550966,163363.193020386,0.156995174533842
"703","SELMA",205000,175000,164000,791.494260533417,235.75,1027.24426053342,41089.7704213367,0.520212438168976,175000,140000,697.761282344893,201.25,899.011282344893,35960.4512937957,0.570969794689384
"704","SHANDON",230000,265000,184000,888.01795084237,264.5,1152.51795084237,46100.7180336948,0.710042246985154,265000,212000,1056.60994183655,304.75,1361.35994183655,54454.3976734621,0.636320342316607
"705","SHASTA LAKE",205000,185300,164000,791.494260533417,235.75,1027.24426053342,41089.7704213367,0.52630612494572,185300,148240,738.82951782005,213.095,951.92451782005,38076.980712802,0.55047697767591
"706","SHAVER LAKE",480000,395000,384000,1853.2548539319,552,2405.2548539319,96210.1941572761,0.46220049192822,395000,316000,1574.94689443562,454.25,2029.19689443562,81167.8757774246,0.532397383013697
"707","SHELTER COVE",252000,272500,201600,972.958798314249,289.8,1262.75879831425,50510.35193257,0.420398845172063,272500,218000,1086.51399679419,313.375,1399.88899679419,55995.5598717676,0.364834844843403
