"","region","Price2018-Q3","Price2018-Q2","principal2018-Q3","pmt2018-Q3","t_i2018-Q3","pti2018-Q3","min_inc2018-Q3","HAI2018-Q3","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","Price2017-Q3","principal2017-Q3","pmt2017-Q3","t_i2017-Q3","pti2017-Q3","min_inc2017-Q3","HAI2017-Q3"
"95","BRIDGEPORT",119000,115000,95200,497.756557440004,136.85,634.606557440004,25384.2622976002,0.81059072380748,92000,481.025244584878,132.25,613.275244584878,24531.0097833951,0.819643323685139,874000,699200,3655.79185884507,1005.1,4660.89185884507,186435.674353803,0.0280948762014012
"96","BRISBANE",1105000,1200000,884000,4622.02517622861,1270.75,5892.77517622861,235711.007049144,0.145460164442928,960000,5019.39385653786,1380,6399.39385653786,255975.754261514,0.117775526074952,874000,699200,3655.79185884507,1005.1,4660.89185884507,186435.674353803,0.186069193649461
"97","BROOKDALE",7e+05,675000,560000,2927.97974964708,805,3732.97974964708,149319.189985883,0.21884383912248,540000,2823.40904430254,776.25,3599.65904430254,143986.361772102,0.241630417049338,625000,5e+05,2614.26763361347,718.75,3333.01763361347,133320.705344539,0.338764101167592
"98","BUELLTON",550000,570000,440000,2300.55551757985,632.5,2933.05551757985,117322.220703194,0.291129472673871,456000,2384.21208185548,655.5,3039.71208185548,121588.483274219,0.267259016845122,587500,470000,2457.41157559666,675.625,3133.03657559666,125321.463023866,0.228106802947711
"99","BUENA PARK",590000,585500,472000,2467.86864613111,678.5,3146.36864613111,125854.745845245,0.224949192774354,468400,2449.0459191691,673.325,3122.3709191691,124894.836766764,0.226234610015136,569000,455200,2380.0292536417,654.35,3034.3792536417,121375.170145668,0.243416808117463
"100","BURBANK",8e+05,806500,640000,3346.26257102524,920,4266.26257102524,170650.50284101,0.321082643549101,645200,3373.45095441482,927.475,4300.92595441482,172037.038176593,0.312494049996047,719000,575200,3007.45348570893,826.85,3834.30348570893,153372.139428357,0.306248722244976
"101","BURLINGAME",2175000,2337500,1740000,9097.65136497486,2501.25,11598.9013649749,463956.054598994,0.134760537086488,1870000,9777.36094971437,2688.125,12465.4859497144,498619.437988575,0.117926333124224,1875000,1500000,7842.8029008404,2156.25,9999.0529008404,399962.116033616,0.165494252995458
"102","BURNEY",144000,129900,115200,602.327262784543,165.6,767.927262784543,30717.0905113817,0.614741212469713,103920,543.349384970223,149.385,692.734384970223,27709.3753988089,0.65617929316286,97750,78200,408.871457897146,112.4125,521.283957897146,20851.3583158858,0.769736652718841
"103","BUTTONWILLOW",250000,1150000,2e+05,1045.70705344539,287.5,1333.20705344539,53328.2821378155,0.344254650253463,920000,4810.25244584878,1322.5,6132.75244584878,245310.097833951,0.00644123391790273,630000,504000,2635.18177468237,724.5,3359.68177468237,134387.270987295,0.0756433791550707
"104","BYRON",1e+06,1150000,8e+05,4182.82821378155,1150,5332.82821378155,213313.128551262,0.118733700834595,920000,4810.25244584878,1322.5,6132.75244584878,245310.097833951,0.0835705608546398,630000,504000,2635.18177468237,724.5,3359.68177468237,134387.270987295,0.31778868854671
"105","CABAZON",192500,182000,154000,805.194431152948,221.375,1026.56943115295,41062.7772461179,0.572600438626019,145600,761.274734908241,209.3,970.574734908241,38822.9893963297,0.59372088924881,133000,106400,556.316152432946,152.95,709.266152432946,28370.6460973178,0.716340821339346
"106","CALABASAS",1321000,1149000,1056800,5525.51607040542,1519.15,7044.66607040542,281786.642816217,0.235288738871458,919200,4806.069617635,1321.35,6127.419617635,245096.7847054,0.256678170641091,1338000,1070400,5596.62415003971,1538.7,7135.32415003971,285412.966001588,0.214983004207244
"107","CALIFORNIA CITY",152500,154900,122000,637.881302601686,175.375,813.256302601686,32530.2521040674,0.676981900711238,123920,647.920090314762,178.135,826.055090314762,33042.2036125905,0.670742118752575,145000,116000,606.510090998324,166.75,773.260090998324,30930.403639933,0.676348922959944
"108","CALIFORNIA HOT SPRINGS",87900,146000,70320,367.670599991398,101.085,468.755599991398,18750.2239996559,0.5643451197204,116800,610.692919212106,167.9,778.592919212106,31143.7167684842,0.375669065401313,120500,96400,504.030799760676,138.575,642.605799760676,25704.2319904271,0.528659981399799
"109","CALIMESA",349000,329000,279200,1459.80704660976,401.35,1861.15704660976,74446.2818643904,0.469183394085816,263200,1376.15048233413,378.35,1754.50048233413,70180.0192933651,0.489589981226801,372450,297960,1557.89436822294,428.3175,1986.21186822294,79448.4747289175,0.400117489141514
"110","CALISTOGA",915000,845000,732000,3827.28781561012,1052.25,4879.53781561012,195181.512624405,0.174300800197628,676000,3534.48984064541,971.75,4506.23984064541,180249.593625816,0.188494239396485,937500,750000,3921.4014504202,1078.125,4999.5264504202,199981.058016808,0.143321056711474
"111","CALPINE",355000,750000,284000,1484.90401589245,408.25,1893.15401589245,75726.160635698,0.441407166226158,6e+05,3137.12116033616,862.5,3999.62116033616,159984.846413446,0.145585155464042,324000,259200,1355.23634126522,372.6,1727.83634126522,69113.4536506088,0.439363263768764
"112","CAMARILLO",613500,620500,490800,2566.16510915498,705.525,3271.69010915498,130867.604366199,0.362556113739485,496400,2595.44490665145,713.575,3309.01990665145,132360.796266058,0.353165047962417,568250,454600,2376.89213248136,653.4875,3030.37963248136,121215.185299255,0.328236993263587
"113","CAMBRIA",659000,752750,527200,2756.48379288204,757.85,3514.33379288204,140573.351715282,0.196168549397146,602200,3148.62393792406,865.6625,4014.28643792406,160571.457516962,0.151082825447275,659000,527200,2756.48379288204,757.85,3514.33379288204,140573.351715282,0.19953074651424
"114","CAMERON PARK",489250,492400,391400,2046.44870359262,562.6375,2609.08620359262,104363.448143705,0.423167992282909,393920,2059.62461246603,566.26,2625.88461246603,105035.384498641,0.4173266336011,459250,367400,1920.96385717918,528.1375,2449.10135717918,97964.054287167,0.422483638654677
"115","CAMINO",425000,406000,340000,1777.70199085716,488.75,2266.45199085716,90658.0796342863,0.42907229061458,324800,1698.22825479531,466.9,2165.12825479531,86605.1301918123,0.448949972842782,370000,296000,1547.64643909917,425.5,1973.14643909917,78925.8575639669,0.435346192220585
"116","CAMP NELSON",136000,103000,108800,568.86463707429,156.4,725.26463707429,29010.5854829716,0.866797932119028,82400,430.831306019499,118.45,549.281306019499,21971.25224078,0.922423809802418,142500,114000,596.05302046387,163.875,759.92802046387,30397.1208185548,0.864652672127252
"117","CAMPBELL",1288000,1430000,1030400,5387.48273935063,1481.2,6868.68273935063,274747.309574025,0.145016095404637,1144000,5981.44434570761,1644.5,7625.94434570761,305037.773828304,0.131115421040558,1260000,1008000,5270.36354936475,1449,6719.36354936475,268774.54197459,0.106949141712285
"118","CAMPO",3e+05,298500,240000,1254.84846413446,345,1599.84846413446,63993.9385653786,0.431266366371837,238800,1248.57422181379,343.275,1591.84922181379,63673.9688725517,0.432864067198017,310000,248000,1296.67674627228,356.5,1653.17674627228,66127.0698508912,0.506307551936132
"119","CAMPTONVILLE",5e+05,67000,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,0.10146160766522,53600,280.249490323364,77.05,357.299490323364,14291.9796129345,0.783480086434191,65000,52000,271.8838338958,74.75,346.6338338958,13865.353355832,0.732027873881077
"120","CANTUA CREEK",121000,67000,96800,506.122213867567,139.15,645.272213867567,25810.8885547027,0.725182228905946,53600,280.249490323364,77.05,357.299490323364,14291.9796129345,0.921827187982855,65000,52000,271.8838338958,74.75,346.6338338958,13865.353355832,0.913908234780522
"121","CANYON LAKE",437000,477500,349600,1827.89592942254,502.55,2330.44592942254,93217.8371769014,0.415180279123773,382000,1997.30047208069,549.125,2546.42547208069,101857.018883228,0.354196786918016,392900,314320,1643.43320519477,451.835,2095.26820519477,83810.7282077908,0.456449948934909
"122","CAPITOLA",885000,865000,708000,3701.80296919667,1017.75,4719.55296919667,188782.118767867,0.089761364008221,692000,3618.14640492104,994.75,4612.89640492104,184515.856196841,0.0936612921779945,670000,536000,2802.49490323364,770.5,3572.99490323364,142919.796129345,0.160921912778477
"123","CARLSBAD",885000,875000,708000,3701.80296919667,1017.75,4719.55296919667,188782.118767867,0.243997444919204,7e+05,3659.97468705885,1006.25,4666.22468705885,186648.987482354,0.246144687533814,806402.5,645122,3373.04312866397,927.362875,4300.40600366397,172016.240146559,0.246049737047128
"124","CARMICHAEL",415000,416500,332000,1735.87370871934,477.25,2213.12370871934,88524.9483487737,0.379398081201943,333200,1742.14795104001,478.975,2221.12295104001,88844.9180416006,0.375134574296517,380000,304000,1589.47472123699,437,2026.47472123699,81058.9888494795,0.373920621766387
"125","CARNELIAN BAY",612500,650000,490000,2561.9822809412,704.375,3266.3572809412,130654.291237648,0.33675636284265,520000,2718.83833895801,747.5,3466.33833895801,138653.53355832,0.2919403513895,610000,488000,2551.52521040674,701.5,3253.02521040674,130121.00841627,0.27132823240837
"126","CARPINTERIA",689500,850000,551600,2884.06005340238,792.925,3676.98505340238,147079.402136095,0.207440577380856,680000,3555.40398171431,977.5,4532.90398171431,181316.159268573,0.132296593153698,753717.5,602974,3152.67082422089,866.775125,4019.44594922089,160777.837968836,0.127309853354583
"127","CARSON",557500,545000,446000,2331.92672918321,641.125,2973.05172918321,118922.069167329,0.295229086750536,436000,2279.64137651094,626.75,2906.39137651094,116255.655060438,0.30630911683521,485000,388000,2028.67168368405,557.75,2586.42168368405,103456.867347362,0.333858198553075
"128","CARUTHERS",212450,165000,169960,888.64185401789,244.3175,1132.95935401789,45318.3741607156,0.510954678046181,132000,690.166655273955,189.75,879.916655273955,35196.6662109582,0.628710275861603,282500,226000,1181.64897039329,324.875,1506.52397039329,60260.9588157315,0.344253215417834
"129","CASSEL",161000,313500,128800,673.435342418829,185.15,858.585342418829,34343.4136967532,0.699877820505501,250800,1311.31664502051,360.525,1671.84164502051,66873.6658008206,0.384074271255651,185000,148000,773.823219549586,212.75,986.573219549586,39462.9287819834,0.587871047444875
"130","CASTAIC",612000,505000,489600,2559.89086683431,703.8,3263.69086683431,130547.634673372,0.412904468142584,404000,2112.32824795968,580.75,2693.07824795968,107723.129918387,0.546037966756334,475000,380000,1986.84340154623,546.25,2533.09340154623,101323.736061849,0.552517664504957
"131","CASTRO VALLEY",866500,895000,693200,3624.42064724171,996.475,4620.89564724171,184835.825889668,0.230343528203702,716000,3743.63125133448,1029.25,4772.88125133448,190915.250053379,0.21267812512079,780000,624000,3262.60600674961,897,4159.60600674961,166384.240269984,0.230590041749162
"132","CASTROVILLE",592000,469000,473600,2476.23430255868,680.8,3157.03430255868,126281.372102347,0.119596916623043,375200,1961.74643226355,539.35,2501.09643226355,100043.857290542,0.193758657853294,435000,348000,1819.53027299497,500.25,2319.78027299497,92791.2109197989,0.217194390619354
"133","CATHEDRAL CITY",289000,292000,231200,1208.83735378287,332.35,1541.18735378287,61647.4941513147,0.397184991001695,233600,1221.38583842421,335.8,1557.18583842421,62287.4335369685,0.39106032288807,270000,216000,1129.36361772102,310.5,1439.86361772102,57594.5447088407,0.403429817737051
"134","CAYUCOS",975000,847500,780000,4078.25750843701,1121.25,5199.50750843701,207980.30033748,0.136083794858021,678000,3544.94691117986,974.625,4519.57191117986,180782.876447194,0.169530776748457,8e+05,640000,3346.26257102524,920,4266.26257102524,170650.50284101,0.152664805690443
"135","CAZADERO",424000,490000.5,339200,1773.51916264338,487.6,2261.11916264338,90444.7665057351,0.296027976744507,392000.4,2049.58791616706,563.500575,2613.08849116706,104523.539646683,0.240435215392903,473260,378608,1979.56528045425,544.249,2523.81428045425,100952.57121817,0.299732162804317
"136","CEDAR SLOPE",205000,180000,164000,857.479783825217,235.75,1093.22978382522,43729.1913530087,0.765674521617478,144000,752.909078480678,207,959.909078480678,38396.3631392271,0.769337728101288,192000,153600,803.103017046057,220.8,1023.90301704606,40956.1206818423,0.77
"137","CERES",309500,297000,247600,1294.58533216539,355.925,1650.51033216539,66020.4132866155,0.443029494131171,237600,1242.29997949312,341.55,1583.84997949312,63353.9991797248,0.462355434911967,275000,220000,1150.27775878993,316.25,1466.52775878993,58661.110351597,0.448247337957344
"138","CERRITOS",741750,735000,593400,3102.61282757246,853.0125,3955.62532757246,158225.013102898,0.282319156099956,588000,3074.37873712944,845.25,3919.62873712944,156785.149485177,0.283156409794164,740000,592000,3095.29287819834,851,3946.29287819834,157851.715127934,0.26254077652437
"139","CHERRY VALLEY",366725,310000,293380,1533.94767669904,421.73375,1955.68142669904,78227.2570679615,0.397706403622596,248000,1296.67674627228,356.5,1653.17674627228,66127.0698508912,0.476320637478336,314500,251600,1315.4994732343,361.675,1677.1744732343,67086.9789293719,0.427322667655569
"140","CHICO",340000,339000,272000,1422.16159268573,391,1813.16159268573,72526.463707429,0.360137416296743,271200,1417.97876447194,389.85,1807.82876447194,72313.1505788778,0.35934170070436,320000,256000,1338.5050284101,368,1706.5050284101,68260.2011364038,0.363107543036362
"141","CHINO",473326.5,480000,378661.2,1979.84343853047,544.325475,2524.16891353047,100966.756541219,0.376107282505268,384000,2007.75754261514,552,2559.75754261514,102390.301704606,0.365773578289702,460000,368000,1924.10097833951,529,2453.10097833951,98124.0391335804,0.339355374427684
"142","CHINO HILLS",664950,639900,531960,2781.37162075404,764.6925,3546.06412075404,141842.564830162,0.32810182211912,511920,2676.59177399881,735.885,3412.47677399881,136499.070959952,0.348090895496652,603000,482400,2522.24541291027,693.45,3215.69541291027,128627.816516411,0.335847950334472
"143","CHOWCHILLA",261000,235000,208800,1091.71816379698,300.15,1391.86816379698,55674.7265518793,0.377965509988406,188000,982.964630238664,270.25,1253.21463023866,50128.5852095465,0.40385029568071,265000,212000,1108.44947665211,304.75,1413.19947665211,56527.9790660844,0.327348890295286
"144","CHULA VISTA",520000,5e+05,416000,2175.0706711664,598,2773.0706711664,110922.826846656,2.30254307688176,4e+05,2091.41410689077,575,2666.41410689077,106656.564275631,19.5102248531639,505000,404000,2112.32824795968,580.75,2693.07824795968,107723.129918387,2.3783936598171
"145","CITRUS HEIGHTS",330000,330900,264000,1380.33331054791,379.5,1759.83331054791,70393.3324219164,0.400463526019978,264720,1384.09785594031,380.535,1764.63285594031,70585.3142376125,0.396614926217041,320000,256000,1338.5050284101,368,1706.5050284101,68260.2011364038,0.387376248110338
"146","CLAREMONT",711000,682500,568800,2973.99085999868,817.65,3791.64085999868,151665.634399947,0.309196410263646,546000,2854.78025590591,784.875,3639.65525590591,145586.210236236,0.325288710840577,630000,504000,2635.18177468237,724.5,3359.68177468237,134387.270987295,0.326724443862827
"147","CLARKSBURG",1150000,409950,920000,4810.25244584878,1322.5,6132.75244584878,245310.097833951,0.0879944024647849,327960,1714.75042623974,471.4425,2186.19292623974,87447.7170495898,0.438563974034271,794696,635756.8,3324.07685017934,913.9004,4237.97725017934,169519.090007174,0.145895153866397
"148","CLAYTON",799000,772500,639200,3342.07974281146,918.85,4260.92974281146,170437.189712458,0.392822096453872,618000,3231.23479514624,888.375,4119.60979514624,164784.39180585,0.407758033870446,749000,599200,3132.93833212238,861.35,3994.28833212238,159771.533284895,0.39085049228463
"149","CLEARLAKE",165000,153500,132000,690.166655273955,189.75,879.916655273955,35196.6662109582,0.39705661675381,122800,642.064130815467,176.525,818.589130815467,32743.5652326187,0.441352499693199,145500,116400,608.601505105215,167.325,775.926505105215,31037.0602042086,0.406200980170684
"150","CLEARLAKE OAKS",215000,180000,172000,899.308065963033,247.25,1146.55806596303,45862.3226385213,0.373988592249085,144000,752.909078480678,207,959.909078480678,38396.3631392271,0.428163285579848,220000,176000,920.22220703194,253,1173.22220703194,46928.8882812776,0.301696830825859
"151","CLIO",330000,525000,264000,1380.33331054791,379.5,1759.83331054791,70393.3324219164,0.608205332316351,420000,2195.98481223531,603.75,2799.73481223531,111989.392489412,0.334880343355479,404500,323600,1691.95401247464,465.175,2157.12901247464,86285.1604989854,0.501890570070108
"152","CLIPPER MILLS",125000,553500,1e+05,522.853526722693,143.75,666.603526722693,26664.1410689077,0.556697640178815,442800,2315.19541632809,636.525,2951.72041632809,118068.816653123,0.0691127085908095,239000,191200,999.69594309379,274.85,1274.54594309379,50981.8377237516,0.391164071194654
"153","CLOVERDALE",610000,553500,488000,2551.52521040674,701.5,3253.02521040674,130121.00841627,0.231577146970014,442800,2315.19541632809,636.525,2951.72041632809,118068.816653123,0.274909397980717,539500,431600,2256.63582133514,620.425,2877.06082133514,115082.432853406,0.284115889572215
"154","CLOVIS",326000,340000,260800,1363.60199769278,374.9,1738.50199769278,69540.0799077114,0.524596163877606,272000,1422.16159268573,391,1813.16159268573,72526.463707429,0.500781601214384,326000,260800,1363.60199769278,374.9,1738.50199769278,69540.0799077114,0.481841818822656
"155","COACHELLA",256000,253500,204800,1070.80402272808,294.4,1365.20402272808,54608.160909123,0.372365045497393,202800,1060.34695219362,291.525,1351.87195219362,54074.8780877449,0.374696256553539,237900,190320,995.09483205863,273.585,1268.67983205863,50747.1932823452,0.3979395255843
"156","COALINGA",172500,217375,138000,721.537866877317,198.375,919.912866877317,36796.5146750927,0.653443563370028,173900,909.242282970764,249.98125,1159.22353297076,46368.9413188305,0.56918234278026,165000,132000,690.166655273955,189.75,879.916655273955,35196.6662109582,0.656408992763065
"157","COARSEGOLD",288500,310000,230800,1206.74593967598,331.775,1538.52093967598,61540.837587039,0.470969079723231,248000,1296.67674627228,356.5,1653.17674627228,66127.0698508912,0.438521220990849,276500,221200,1156.5520011106,317.975,1474.5270011106,58981.0800444239,0.384375883455958
